Student_ID,Study_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Extracurricular_Hours_Per_Day,Physical_Activity_Hours_Per_Day,Living_Arrangement,Monthly_Budget_ETB,Attendance_Rate_Percent,Stress_Level,GPA
1583,8.6,5.7,5.9,1.4,2.4,With Family,6906.0,28.1,Low,3.63
1584,12.7,3.2,2.6,2.1,3.4,With Family,7241.0,95.7,High,4.0
1585,3.2,5.6,2.7,11.7,0.8,With Family,7890.0,29.9,High,2.84
1586,12.1,4.5,5.6,1.7,0.1,Dormitory,8781.0,38.5,High,3.15
1587,10.0,6.7,2.1,2.0,3.2,Dormitory,4980.0,50.8,High,3.82
1588,11.2,7.8,1.2,2.0,1.8,With Family,3683.0,34.9,High,3.86
1589,3.9,7.4,6.0,3.4,3.3,Dormitory,7053.0,62.8,High,3.2
1590,7.9,8.0,3.7,2.0,2.4,With Family,3634.0,34.4,Low,3.76
1591,7.6,5.4,1.4,7.8,1.8,With Family,3119.0,75.1,Low,3.65
1592,2.2,3.1,1.8,15.1,1.8,With Family,9946.0,88.5,High,3.4
1593,8.5,3.9,2.9,8.1,0.6,With Family,3522.0,34.9,Moderate,3.13
1594,6.7,7.8,1.3,8.0,0.2,Dormitory,1801.0,61.0,Moderate,3.13
1595,9.1,4.3,4.1,4.5,2.0,With Family,8083.0,16.7,Low,3.67
1596,10.6,4.7,3.3,2.0,3.4,With Family,4704.0,46.9,High,3.77
1597,13.4,6.3,0.4,1.8,2.1,Dormitory,8254.0,17.9,High,3.79
1598,9.9,6.0,1.4,3.1,3.6,With Family,2990.0,29.8,Moderate,3.62
1599,7.8,6.9,5.2,2.0,2.1,With Family,7441.0,85.1,Moderate,4.0
1600,7.9,6.2,5.3,2.0,2.6,With Family,2775.0,34.9,Moderate,3.63
1601,11.7,2.7,4.8,2.1,2.7,With Family,6121.0,53.0,High,3.88
1602,9.7,4.0,2.2,4.4,3.7,Dormitory,6678.0,30.4,Low,3.74
1603,4.3,8.9,5.8,1.6,3.4,With Family,9115.0,86.5,Moderate,3.93
1604,10.2,4.3,4.0,2.1,3.4,With Family,6924.0,71.9,High,3.73
1605,11.7,7.2,0.2,3.0,1.9,Dormitory,6665.0,88.1,Low,4.0
1606,8.7,6.4,4.8,2.0,2.1,Dormitory,8534.0,71.2,Moderate,4.0
1607,10.6,6.8,1.3,2.1,3.2,With Family,9776.0,39.6,Moderate,4.0
1608,6.2,3.1,4.4,6.4,3.9,With Family,5733.0,43.9,Moderate,3.27
1609,11.7,3.3,3.2,2.3,3.5,With Family,2892.0,11.1,High,3.14
1610,8.0,6.2,2.7,4.3,2.8,With Family,4805.0,66.5,High,3.44
1611,10.7,6.3,1.6,2.0,3.4,Dormitory,5854.0,98.8,Moderate,4.0
1612,2.9,10.0,0.3,10.7,0.1,Dormitory,5595.0,81.4,High,3.07
1613,9.7,4.0,0.4,9.9,0.0,With Family,2539.0,20.8,Low,3.18
1614,6.3,5.4,2.8,8.0,1.5,With Family,6490.0,8.9,Moderate,3.08
1615,4.4,8.5,0.2,7.7,3.2,Dormitory,9979.0,7.4,High,3.51
1616,3.3,7.2,4.6,5.9,3.0,With Family,4852.0,71.2,Low,3.64
1617,7.3,6.5,6.1,2.1,2.0,With Family,4816.0,72.3,Low,3.58
1618,12.4,3.2,3.6,2.0,2.8,Dormitory,2635.0,7.5,Moderate,3.03
1619,10.4,3.6,0.9,8.6,0.5,With Family,2625.0,66.9,High,3.48
1620,1.8,3.3,4.7,12.1,2.1,With Family,7822.0,72.8,Moderate,3.05
1621,7.2,7.5,4.9,1.9,2.5,Dormitory,5080.0,43.9,Low,3.58
1622,1.5,7.4,1.1,14.0,0.0,With Family,7411.0,35.6,Moderate,3.23
1623,9.5,5.6,4.3,2.0,2.6,Dormitory,9808.0,80.8,Low,4.0
1624,10.1,5.9,3.6,1.9,2.5,With Family,4870.0,6.1,Low,3.81
1625,2.1,3.6,6.9,8.8,2.6,With Family,4540.0,76.9,Low,3.01
1626,2.9,5.9,0.3,12.6,2.3,Dormitory,5358.0,21.2,High,2.47
1627,10.9,7.0,0.7,4.3,1.1,Dormitory,4840.0,55.9,Moderate,3.44
1628,2.7,9.5,4.1,7.4,0.3,Dormitory,6774.0,40.5,Moderate,3.07
1629,5.1,8.2,4.0,3.1,3.6,With Family,7378.0,70.7,Moderate,3.64
1630,3.4,4.0,7.0,9.3,0.3,With Family,7305.0,53.7,Low,3.23
1631,4.2,7.5,6.8,2.0,3.5,With Family,5022.0,71.6,Moderate,3.32
1632,9.9,9.5,0.3,2.3,2.0,Dormitory,8201.0,97.1,Moderate,4.0
1633,8.8,6.5,3.7,2.1,2.9,Dormitory,4924.0,78.4,High,3.87
1634,6.0,5.0,7.6,3.7,1.7,Dormitory,9680.0,31.7,Low,3.34
1635,11.4,6.1,0.3,2.3,3.9,With Family,2366.0,83.5,High,3.98
1636,8.2,6.7,4.8,2.0,2.3,With Family,2654.0,28.6,High,3.46
1637,4.1,4.8,3.4,11.0,0.7,Dormitory,6115.0,6.0,Low,2.69
1638,12.1,3.0,5.8,1.3,1.8,Dormitory,3351.0,34.3,High,2.91
1639,5.7,8.3,4.7,2.9,2.4,Dormitory,5897.0,57.5,High,3.27
1640,2.2,7.6,4.7,8.8,0.7,Dormitory,9750.0,74.8,High,3.32
1641,3.5,6.7,1.4,11.1,1.3,Dormitory,8047.0,7.2,Moderate,2.91
1642,1.7,6.4,1.3,13.6,1.0,Dormitory,6016.0,96.6,High,3.25
1643,9.7,4.9,4.9,2.0,2.5,With Family,8179.0,69.3,High,4.0
1644,3.0,8.3,2.4,8.2,2.1,With Family,7726.0,65.4,Moderate,3.62
1645,4.8,8.8,5.1,1.7,3.6,Dormitory,7198.0,67.2,High,3.45
1646,2.0,9.0,5.5,7.0,0.5,With Family,4055.0,85.2,Moderate,3.14
1647,7.3,5.4,1.0,8.8,1.5,With Family,5940.0,87.9,Low,4.0
1648,11.4,5.5,2.6,3.2,1.3,Dormitory,1860.0,48.8,Moderate,3.11
1649,9.1,6.4,4.2,2.1,2.2,With Family,1804.0,0.6,Low,3.39
1650,9.2,5.9,4.8,2.0,2.1,With Family,7411.0,53.2,High,3.98
1651,12.2,3.4,5.9,1.6,0.9,Dormitory,9156.0,23.2,Moderate,3.21
1652,9.1,5.3,0.5,6.1,3.0,With Family,2353.0,33.2,Moderate,3.18
1653,2.8,8.7,6.0,4.6,1.9,With Family,1985.0,21.9,Low,2.47
1654,9.5,6.4,5.3,1.9,0.9,Dormitory,3925.0,54.5,Moderate,3.27
1655,10.6,6.8,1.9,2.0,2.7,Dormitory,8912.0,70.6,Low,4.0
1656,4.4,5.6,3.2,9.9,0.9,With Family,2426.0,22.3,Low,2.92
1657,5.9,5.1,4.7,6.0,2.3,Dormitory,4219.0,73.3,Moderate,3.02
1658,6.1,3.7,1.6,9.1,3.5,Dormitory,2533.0,95.4,Low,3.48
1659,10.2,3.4,5.7,2.0,2.7,With Family,7317.0,35.2,High,3.47
1660,5.8,7.9,2.8,5.6,1.9,With Family,2109.0,46.7,Low,3.37
1661,8.9,3.1,6.4,5.2,0.4,Dormitory,5305.0,86.3,Moderate,3.25
1662,5.7,7.6,1.8,6.7,2.2,Dormitory,4658.0,8.8,High,2.68
1663,1.4,6.5,6.0,9.5,0.6,With Family,6732.0,8.9,Low,2.57
1664,4.8,3.5,0.6,11.3,3.8,Dormitory,6692.0,47.1,Low,3.47
1665,4.4,7.4,7.6,2.0,2.6,Dormitory,5123.0,7.6,High,2.24
1666,3.7,6.2,3.7,8.0,2.4,Dormitory,6611.0,73.9,Low,3.44
1667,3.9,4.4,7.2,8.2,0.3,With Family,4844.0,83.4,Moderate,2.73
1668,8.2,6.5,4.6,2.0,2.7,With Family,3521.0,62.0,Moderate,3.9
1669,1.2,6.5,3.6,10.7,2.0,With Family,6090.0,14.8,Moderate,2.9
1670,5.0,4.6,4.0,7.7,2.7,Dormitory,2444.0,93.9,Moderate,2.81
1671,5.7,5.7,6.9,4.6,1.1,Dormitory,9172.0,28.1,Low,2.94
1672,8.2,4.4,7.2,2.2,2.0,With Family,3482.0,65.8,High,2.91
1673,6.6,6.8,5.0,2.4,3.2,Dormitory,7351.0,3.9,Moderate,3.09
1674,10.6,4.7,6.0,2.0,0.7,Dormitory,8312.0,95.5,Moderate,3.92
1675,7.0,9.2,1.4,4.8,1.6,With Family,1922.0,72.6,High,3.55
1676,9.8,5.8,4.0,2.0,2.4,With Family,3392.0,22.0,Moderate,3.49
1677,9.1,6.6,4.0,2.1,2.2,Dormitory,9172.0,2.9,Low,3.88
1678,9.3,7.4,4.8,2.0,0.5,Dormitory,8108.0,16.8,High,3.15
1679,4.8,7.6,1.6,6.6,3.4,Dormitory,9112.0,27.1,Low,3.55
1680,9.3,3.2,1.5,8.6,1.4,With Family,6508.0,46.7,Low,3.74
1681,3.1,8.7,2.3,8.5,1.4,With Family,5924.0,24.0,High,3.03
1682,2.0,7.1,5.2,7.7,2.0,Dormitory,3233.0,29.3,Moderate,2.38
1683,1.8,7.6,4.7,9.1,0.8,Dormitory,2584.0,58.3,High,2.09
1684,10.8,7.6,0.8,4.4,0.4,With Family,2859.0,29.6,Low,3.57
1685,8.5,5.7,5.0,1.9,2.9,Dormitory,5497.0,18.4,Low,3.48
1686,3.8,5.9,1.0,11.0,2.3,With Family,5964.0,22.4,Moderate,3.01
1687,2.7,4.2,2.9,11.4,2.8,With Family,5593.0,40.8,High,2.9
1688,1.8,3.6,7.4,8.2,3.0,Dormitory,5994.0,49.4,Moderate,2.67
1689,6.7,3.1,6.0,5.6,2.6,Dormitory,3884.0,88.5,Low,3.24
1690,9.7,8.3,1.4,4.0,0.6,Dormitory,2161.0,27.0,High,2.7
1691,8.7,5.1,7.1,2.1,1.0,Dormitory,8736.0,54.5,Moderate,3.26
1692,4.7,6.9,3.2,6.4,2.8,With Family,6844.0,27.8,Moderate,3.49
1693,7.6,8.2,0.6,5.1,2.5,Dormitory,6043.0,18.4,High,3.33
1694,6.3,5.9,6.6,4.3,0.9,With Family,6410.0,12.6,Low,2.86
1695,3.5,6.1,6.6,6.0,1.8,Dormitory,7522.0,91.3,Moderate,3.21
1696,8.3,6.0,5.3,2.0,2.4,Dormitory,4151.0,46.2,High,2.82
1697,2.3,9.8,2.3,5.7,3.9,With Family,9062.0,10.4,High,3.44
1698,10.4,4.0,4.1,2.2,3.3,With Family,6354.0,43.7,Moderate,3.64
1699,10.4,5.0,0.0,7.7,0.9,Dormitory,5519.0,86.3,Low,3.87
1700,5.2,8.5,3.8,4.7,1.8,With Family,5228.0,23.6,High,2.98
1701,5.7,7.0,2.9,6.9,1.5,With Family,9588.0,96.8,High,4.0
1702,7.2,6.5,2.7,4.0,3.6,Dormitory,8801.0,0.2,Low,3.28
1703,1.1,6.4,3.9,10.2,2.4,With Family,5704.0,12.2,Moderate,2.78
1704,7.8,6.5,5.0,2.0,2.7,With Family,2669.0,19.5,Low,3.42
1705,3.4,4.9,4.9,6.9,3.9,Dormitory,2179.0,82.6,Moderate,2.68
1706,1.5,3.1,2.0,16.5,0.9,With Family,7169.0,28.8,High,2.62
1707,9.3,7.6,3.9,2.4,0.8,Dormitory,7355.0,86.4,Low,3.99
1708,9.5,4.2,6.9,2.0,1.4,With Family,8866.0,8.1,Moderate,3.21
1709,9.3,3.0,1.4,9.6,0.7,Dormitory,3480.0,76.4,High,2.92
1710,9.8,5.4,5.0,2.0,1.8,Dormitory,5235.0,3.3,Moderate,3.19
1711,10.0,6.8,3.2,2.0,2.0,With Family,4837.0,67.1,High,3.88
1712,6.4,7.4,5.7,1.9,2.6,With Family,6216.0,9.2,Low,3.53
1713,5.5,4.1,0.7,10.9,2.8,With Family,1859.0,32.8,Moderate,3.07
1714,4.7,8.3,5.7,2.0,3.3,With Family,9569.0,47.1,Low,3.79
1715,9.4,8.1,4.4,2.0,0.1,Dormitory,9210.0,3.5,Moderate,3.44
1716,1.9,6.3,4.4,10.3,1.1,With Family,4651.0,98.0,Low,3.45
1717,13.2,7.0,1.8,1.5,0.5,Dormitory,9290.0,20.8,Moderate,3.79
1718,7.0,6.9,6.2,2.0,1.9,With Family,9024.0,53.0,Low,3.99
1719,9.4,7.5,1.0,3.7,2.4,Dormitory,7573.0,46.7,High,3.51
1720,1.9,8.2,6.1,7.0,0.8,With Family,1531.0,97.0,High,2.69
1721,3.5,3.1,6.5,10.2,0.7,Dormitory,5819.0,5.1,Moderate,2.21
1722,6.2,7.5,3.8,3.3,3.2,Dormitory,8895.0,34.7,High,3.25
1723,7.2,5.5,1.1,8.2,2.0,Dormitory,5416.0,47.5,High,3.02
1724,8.1,8.1,2.1,1.7,4.0,With Family,8617.0,43.6,High,3.83
1725,6.8,7.0,5.9,2.1,2.2,With Family,7685.0,87.5,Moderate,3.86
1726,11.8,6.4,1.5,2.0,2.3,Dormitory,8853.0,1.5,Low,4.0
1727,6.9,6.8,6.6,2.0,1.7,With Family,8496.0,69.5,Moderate,3.76
1728,1.4,3.6,0.1,17.4,1.5,Dormitory,4289.0,63.1,High,2.46
1729,10.2,7.6,3.7,2.0,0.5,Dormitory,6870.0,31.8,Low,3.73
1730,5.7,4.3,7.6,3.3,3.1,With Family,6607.0,74.6,Moderate,3.34
1731,2.2,6.9,3.4,10.7,0.8,With Family,7826.0,16.7,Low,3.07
1732,9.1,8.8,3.5,2.0,0.6,With Family,2065.0,62.6,Low,3.74
1733,10.1,4.1,5.2,2.0,2.6,With Family,1682.0,18.1,Moderate,3.25
1734,5.3,7.5,4.2,3.2,3.8,Dormitory,5852.0,4.4,High,2.75
1735,2.5,9.4,7.8,2.8,1.5,Dormitory,3164.0,39.1,High,2.06
1736,5.2,5.5,7.4,2.8,3.1,Dormitory,5278.0,47.6,Moderate,2.84
1737,2.2,7.1,5.2,6.5,3.0,With Family,6599.0,20.9,Moderate,3.1
1738,1.5,6.6,3.2,10.0,2.7,With Family,5571.0,49.9,Moderate,2.9
1739,1.2,9.1,1.4,9.0,3.3,With Family,6226.0,75.1,Low,3.67
1740,4.3,4.5,5.6,7.2,2.4,Dormitory,4791.0,86.3,High,2.64
1741,10.5,2.8,5.5,1.9,3.3,Dormitory,9576.0,3.8,Moderate,3.3
1742,1.1,3.0,7.9,10.3,1.7,With Family,5890.0,5.8,Moderate,2.12
1743,9.8,4.3,1.9,7.3,0.7,Dormitory,2314.0,33.6,Low,3.15
1744,12.7,6.4,1.2,1.1,2.6,Dormitory,7599.0,7.9,Low,3.9
1745,2.9,4.2,5.5,7.5,3.9,With Family,9088.0,73.7,High,3.55
1746,7.2,9.2,1.7,2.9,3.0,Dormitory,7005.0,67.4,Low,3.93
1747,5.5,8.7,0.5,7.3,2.0,With Family,5698.0,12.6,High,3.3
1748,3.8,9.4,0.4,8.2,2.2,Dormitory,9743.0,40.7,High,3.64
1749,9.0,8.0,2.9,2.0,2.1,Dormitory,5980.0,92.5,Low,4.0
1750,2.2,7.5,1.5,11.7,1.1,Dormitory,8776.0,28.7,High,3.07
1751,9.2,7.9,2.5,2.0,2.4,With Family,6664.0,12.7,Low,4.0
1752,9.6,5.2,4.4,3.2,1.6,Dormitory,4209.0,88.9,High,3.18
1753,4.2,3.2,4.9,9.4,2.3,With Family,7212.0,72.3,Moderate,3.39
1754,3.7,6.3,6.1,7.4,0.5,Dormitory,8896.0,9.2,Low,2.67
1755,11.3,3.3,4.2,2.0,3.2,Dormitory,5560.0,2.5,Low,3.4
1756,6.6,7.0,0.7,7.3,2.4,Dormitory,6837.0,19.3,High,3.19
1757,7.9,6.8,6.1,1.9,1.3,Dormitory,8146.0,70.2,Moderate,3.88
1758,11.0,9.8,0.0,1.0,2.2,With Family,7248.0,0.4,Low,4.0
1759,8.3,6.2,5.1,2.1,2.3,With Family,6306.0,6.8,High,3.02
1760,8.1,9.3,1.2,2.2,3.2,With Family,1922.0,17.1,Low,3.49
1761,1.3,5.1,3.3,13.3,1.0,Dormitory,9087.0,82.4,High,2.99
1762,6.2,8.4,2.6,4.6,2.2,Dormitory,9646.0,98.7,Moderate,3.99
1763,4.0,5.1,5.9,6.0,3.0,Dormitory,7023.0,77.3,Moderate,3.31
1764,4.9,7.7,5.2,4.2,2.0,Dormitory,7643.0,58.0,Moderate,3.23
1765,5.5,6.5,5.3,6.5,0.2,Dormitory,5844.0,62.7,Moderate,2.76
1766,2.6,7.0,5.6,7.2,1.6,Dormitory,1932.0,2.3,Low,2.12
1767,8.6,6.2,5.1,2.0,2.1,Dormitory,4623.0,86.0,High,3.71
1768,1.5,4.1,1.8,12.6,4.0,Dormitory,1650.0,94.7,Moderate,2.98
1769,8.8,3.2,5.8,3.3,2.9,Dormitory,7289.0,59.0,Low,3.58
1770,6.1,6.0,3.3,5.3,3.3,With Family,2596.0,12.3,High,2.79
1771,7.8,8.1,3.8,2.0,2.3,Dormitory,2921.0,94.8,Moderate,3.39
1772,12.4,3.9,0.2,7.0,0.5,Dormitory,1896.0,86.2,Moderate,3.6
1773,11.1,6.1,1.6,2.9,2.3,Dormitory,1681.0,22.1,Moderate,2.9
1774,5.8,6.2,2.7,5.7,3.6,With Family,4406.0,62.3,High,3.27
1775,7.0,8.0,3.5,2.8,2.7,With Family,7650.0,65.8,Moderate,3.82
1776,5.8,9.3,2.1,4.1,2.7,With Family,6181.0,49.7,Moderate,3.91
1777,6.0,4.0,6.4,4.3,3.3,With Family,9245.0,3.3,High,2.86
1778,7.9,8.1,5.7,2.0,0.3,Dormitory,3185.0,86.3,Moderate,3.25
1779,8.1,3.5,0.7,10.9,0.8,Dormitory,6132.0,80.3,Low,3.71
1780,9.4,7.8,1.6,1.9,3.3,Dormitory,7294.0,96.4,Moderate,4.0
1781,3.0,4.4,0.6,15.7,0.3,Dormitory,4017.0,56.5,High,2.56
1782,9.7,7.3,3.8,2.0,1.2,Dormitory,8586.0,93.5,High,4.0
1783,6.7,8.9,0.0,7.5,0.9,Dormitory,5796.0,21.6,Moderate,3.32
1784,11.4,9.7,0.7,2.0,0.2,With Family,4047.0,12.6,Low,3.52
1785,10.2,7.3,2.0,2.1,2.4,Dormitory,2927.0,84.8,Moderate,3.77
1786,2.5,3.0,7.8,6.8,3.9,With Family,5905.0,24.3,Moderate,2.45
1787,13.8,3.6,1.3,5.2,0.1,With Family,6775.0,47.1,Low,3.87
1788,2.1,5.1,4.9,10.0,1.9,With Family,5705.0,42.9,Moderate,2.86
1789,9.4,5.5,6.1,2.0,1.0,Dormitory,8476.0,95.6,High,3.61
1790,8.4,8.3,1.0,3.0,3.3,With Family,1868.0,9.1,High,2.99
1791,8.9,3.7,6.2,2.5,2.7,Dormitory,6219.0,5.0,High,2.52
1792,6.8,7.9,4.1,2.0,3.2,With Family,5500.0,99.2,Low,4.0
1793,5.1,5.7,7.2,2.5,3.5,Dormitory,7937.0,86.9,Low,3.46
1794,11.9,4.3,3.4,1.9,2.5,With Family,9717.0,78.3,Moderate,4.0
1795,3.9,5.2,0.9,10.2,3.8,Dormitory,6041.0,61.4,Moderate,3.5
1796,9.7,5.3,0.9,4.1,4.0,Dormitory,1720.0,69.2,Moderate,3.53
1797,9.7,8.3,2.4,2.0,1.6,With Family,5341.0,25.9,Moderate,3.66
1798,10.2,5.4,6.4,1.2,0.8,With Family,4886.0,41.3,Moderate,3.31
1799,7.9,7.6,0.1,4.4,4.0,Dormitory,4487.0,73.7,Low,3.84
1800,3.9,8.0,4.9,4.8,2.4,With Family,8636.0,41.3,Low,3.53
